date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR
2019-06-03 00:00:00+00:00,1827889,5479627,96427952.0,136580.0,135738,65951,8065586.0,18024661.0,63329348.0,19370992.0,17514954.0,13155424.0,19703698.0,20335357.0,339149,126245,31545.0,7063707
2019-06-04 00:00:00+00:00,1157670,3796064,77231889.0,36108.0,27593,372656,5739530.0,14743427.0,45454397.0,15837154.0,16424739.0,17778221.0,15096174.0,18529201.0,353964,20155,9872.0,7322401
2019-06-05 00:00:00+00:00,2444300,2792381,71169717.0,50575.0,48536,281754,5258624.0,15882054.0,46599718.0,24291851.0,12865641.0,19704292.0,14395841.0,31755266.0,193509,22530,8774.0,11722599
2019-06-06 00:00:00+00:00,1539380,2796177,69430381.0,51029.0,30520,88303,3659817.0,32393915.0,37297602.0,18840935.0,11387334.0,19911719.0,11922461.0,25511179.0,103854,16353,14480.0,6501873
2019-06-07 00:00:00+00:00,1167198,3124909,74272199.0,33077.0,33482,116562,4044915.0,15774071.0,33054778.0,9302690.0,9234296.0,23211132.0,11992069.0,18993119.0,96586,17604,34392.0,4795651
2019-06-10 00:00:00+00:00,1188606,3495929,60799053.0,32844.0,23207,35868,3729915.0,9837825.0,37081389.0,8552839.0,9513873.0,14362623.0,13463779.0,13700645.0,130406,196645,9242.0,4710446
2019-06-11 00:00:00+00:00,1212637,2792090,58641325.0,15015.0,177061,697675,5029539.0,9522629.0,34273450.0,8317911.0,11936562.0,7868652.0,11550125.0,18036072.0,151620,24001,10336.0,4045755
2019-06-12 00:00:00+00:00,961378,1725501,47096312.0,16265.0,33401,34511,2792922.0,13816452.0,36866039.0,5799156.0,5612474.0,3550419.0,7596943.0,12350232.0,273719,19353,4693.0,5117409
2019-06-13 00:00:00+00:00,1126557,1882693,48945156.0,17037.0,24336,75346,3846360.0,12191939.0,31020047.0,9031760.0,6987036.0,7392116.0,9867761.0,16212082.0,157176,18426,11706.0,4883909
2019-06-14 00:00:00+00:00,804673,2260930,52324716.0,39097.0,63540,79536,2547213.0,7916416.0,29724061.0,5056271.0,5966596.0,3937713.0,8441689.0,14242691.0,365688,76857,9112.0,4808292
2019-06-17 00:00:00+00:00,830891,1319478,39205709.0,16363.0,103135,30965,2682356.0,8795248.0,40981591.0,4861481.0,7708766.0,7507049.0,9351130.0,11462105.0,309827,19071,8808.0,8171312
2019-06-18 00:00:00+00:00,1383372,6147714,85434823.0,28415.0,33529,105491,4398769.0,17222144.0,46237423.0,7979937.0,12506299.0,6887864.0,16181183.0,23145284.0,394236,16390,12000.0,8297377
2019-06-19 00:00:00+00:00,3329263,3920808,78674377.0,54704.0,59600,69158,3065283.0,8827665.0,58118501.0,6988099.0,11171676.0,7166406.0,12371290.0,21596059.0,204615,19085,9745.0,5955499
2019-06-20 00:00:00+00:00,3444052,3471763,116570017.0,32282.0,75750,44991,4188593.0,25953969.0,50584217.0,9241301.0,14503224.0,6743781.0,13891896.0,19137840.0,204024,69931,29106.0,6541779
2019-06-21 00:00:00+00:00,1085767,4446832,83309466.0,33009.0,49853,69065,5221239.0,16356327.0,65322286.0,9026071.0,11526835.0,5826009.0,20715371.0,15058221.0,252665,109299,9318.0,11471294
2019-06-24 00:00:00+00:00,983868,1654193,47582730.0,10265.0,24299,21752,2890305.0,10396671.0,48378025.0,6493610.0,8388348.0,4601885.0,8216118.0,9887207.0,213031,22585,18818.0,7237190
2019-06-25 00:00:00+00:00,1350062,7240308,82028656.0,14847.0,30256,41048,3197210.0,11887333.0,47748490.0,14930608.0,9267637.0,5715908.0,13122665.0,12145391.0,365599,31698,8443.0,7967024
2019-06-26 00:00:00+00:00,1170750,2141421,51584902.0,9288.0,163733,99295,2438103.0,14326784.0,31448023.0,10498431.0,7262692.0,4184790.0,9069181.0,16888504.0,275564,30495,3719.0,11380984
2019-06-27 00:00:00+00:00,922073,1991505,40355239.0,12728.0,32716,50672,1954508.0,10608998.0,59459807.0,7416201.0,7573783.0,3438991.0,6837616.0,14135667.0,990937,33754,16587.0,7115369
2019-06-28 00:00:00+00:00,1027792,2176213,59350929.0,15640.0,16602,106503,6663696.0,17369740.0,76728103.0,9390623.0,11152333.0,5008512.0,17783356.0,16133243.0,238357,19225,12679.0,10525769
2019-07-01 00:00:00+00:00,1664159,3976528,79107474.0,36146.0,39603,409898,4149736.0,14913860.0,49145249.0,7833409.0,10319402.0,5975969.0,14290707.0,17961489.0,327044,40921,16735.0,11882877
2019-07-02 00:00:00+00:00,4189681,2775740,61504544.0,17932.0,199300,61910,9008528.0,12100515.0,56626803.0,7952577.0,9237308.0,6320099.0,7784480.0,21359553.0,284489,21539,19020.0,9713692
2019-07-03 00:00:00+00:00,921479,1262891,40898896.0,17360.0,23169,40906,1809553.0,6987346.0,23706812.0,4066048.0,8091385.0,2475774.0,5341772.0,15786570.0,706545,29732,83030.0,6897380
2019-07-05 00:00:00+00:00,648124,2157032,51677326.0,35400.0,15703,55960,3377531.0,7363356.0,40683108.0,5934272.0,6388987.0,3810092.0,5924127.0,15946419.0,355637,71844,28558.0,7822213
2019-07-08 00:00:00+00:00,668953,1423707,45841772.0,17664.0,44953,64440,5074579.0,8628482.0,26286734.0,15201990.0,6039855.0,9791824.0,7459937.0,9418172.0,320955,22874,4284.0,5098213
2019-07-09 00:00:00+00:00,674778,1406997,41101279.0,26420.0,25525,28735,1933470.0,7488131.0,25895770.0,5537339.0,10137495.0,5194109.0,9249826.0,17482740.0,134164,24309,11058.0,4096577
2019-07-10 00:00:00+00:00,820273,1978567,58595558.0,20451.0,27108,25531,2385061.0,11767381.0,36566724.0,5347279.0,10124841.0,7314052.0,10108944.0,11486336.0,190582,44372,6211.0,6911696
2019-07-11 00:00:00+00:00,825347,2238488,50889481.0,14330.0,18011,76046,1976179.0,12681342.0,40907527.0,13691693.0,7393867.0,11091468.0,11352423.0,19998068.0,178266,53305,84265.0,7720504
2019-07-12 00:00:00+00:00,924501,2411152,40354410.0,10377.0,23366,28630,2487718.0,8081374.0,31109913.0,11508183.0,12152773.0,4405040.0,7753421.0,11245327.0,215825,18105,12398.0,3445301
2019-07-15 00:00:00+00:00,751841,2624471,33910261.0,10825.0,9779,43073,1996598.0,9538946.0,28346133.0,5811267.0,4452546.0,4538315.0,6286126.0,9345294.0,179956,47513,4674.0,4142829
2019-07-16 00:00:00+00:00,1285956,1780357,40567964.0,15248.0,29965,36242,2051749.0,10587053.0,47288109.0,9092557.0,8115339.0,4526004.0,8005994.0,14374603.0,497258,49858,7895.0,5347816
2019-07-17 00:00:00+00:00,1202399,1550805,44102443.0,15437.0,15172,20149,2299627.0,13664662.0,35062571.0,9567035.0,11235096.0,7167431.0,6708000.0,13354700.0,163140,40694,14549.0,5343665
2019-07-18 00:00:00+00:00,1827672,2124399,51701687.0,18628.0,21820,247218,2323053.0,12755565.0,46385357.0,6561567.0,6647874.0,3772791.0,8022393.0,14733306.0,239162,21731,14289.0,4729567
2019-07-19 00:00:00+00:00,711768,2364266,71081238.0,27550.0,42224,38209,2064128.0,9965289.0,29338522.0,8105933.0,7601729.0,3811197.0,11679742.0,15308265.0,165080,40881,10461.0,7972074
2019-07-22 00:00:00+00:00,772342,1623561,43687404.0,22193.0,35110,33378,2017022.0,7844184.0,26683328.0,5192693.0,8448168.0,2914317.0,6924663.0,13176460.0,224057,28134,11028.0,5279957
2019-07-23 00:00:00+00:00,1179165,1722929,44657973.0,19642.0,15898,22683,2429207.0,7268818.0,45307569.0,6688591.0,10284179.0,4201703.0,5505508.0,16790570.0,165903,70908,5224.0,5390381
2019-07-24 00:00:00+00:00,992187,2355391,47213232.0,18026.0,19219,23425,2116785.0,9907734.0,36374227.0,5430541.0,8692520.0,3764936.0,9257101.0,13560676.0,123578,17109,18975.0,3278502
2019-07-25 00:00:00+00:00,1106262,2348580,55394074.0,18007.0,15127,259934,2399525.0,10070346.0,34180350.0,6618662.0,8759039.0,6135499.0,9923306.0,14148321.0,112948,75426,9405.0,5028725
2019-07-26 00:00:00+00:00,612636,1731277,45084077.0,9814.0,23534,38673,2140166.0,9653823.0,33642786.0,3812448.0,6148092.0,7637665.0,11120160.0,13879023.0,129943,27229,43190.0,3678968
2019-07-29 00:00:00+00:00,965725,1346401,38126462.0,10995.0,10466,37695,2205413.0,8284938.0,35955119.0,5887534.0,5387503.0,2891555.0,8473219.0,16621679.0,127455,37767,9393.0,5715306
2019-07-30 00:00:00+00:00,897098,1674302,45849045.0,18121.0,19266,385039,2165182.0,10801348.0,30726087.0,7959161.0,7071716.0,4014777.0,7366949.0,18995582.0,142088,24223,12695.0,6447651
2019-07-31 00:00:00+00:00,1503158,5058843,104245162.0,69597.0,41982,58338,4301714.0,15278042.0,64485396.0,8557587.0,12485267.0,8102694.0,16869250.0,24380965.0,301196,49813,10006.0,8864805
2019-08-01 00:00:00+00:00,1986233,7225326,142646576.0,135009.0,39510,612607,6631779.0,25190596.0,107976336.0,16422522.0,18665734.0,9782922.0,28833005.0,29493118.0,509197,33397,13307.0,12385010
2019-08-02 00:00:00+00:00,1801490,5691451,116749695.0,64659.0,24460,200831,5550186.0,21699934.0,66036364.0,15956788.0,12992427.0,7498021.0,22371946.0,14939274.0,173771,17638,30968.0,6350336
2019-08-05 00:00:00+00:00,4952598,6608172,178745449.0,122916.0,48318,214612,6890823.0,27576891.0,85527893.0,17626233.0,14505160.0,10291069.0,27826563.0,26576768.0,794313,40918,17814.0,7142816
2019-08-06 00:00:00+00:00,6242022,4991027,120711682.0,34306.0,37804,127791,4447830.0,16997506.0,53444990.0,10135861.0,11758586.0,11494560.0,19150939.0,27036103.0,237392,54799,10274.0,7494222
2019-08-07 00:00:00+00:00,6163682,5089469,140572265.0,133457.0,22103,59550,5844916.0,24802188.0,82354607.0,12452460.0,15604345.0,23269371.0,20582422.0,24954683.0,374414,48487,17963.0,9553364
2019-08-08 00:00:00+00:00,1270773,3637099,87713904.0,74564.0,16729,336675,4669197.0,23267835.0,66653170.0,12034822.0,9353090.0,5735116.0,15991578.0,17057521.0,1185908,32629,190261.0,5487807
2019-08-09 00:00:00+00:00,1023662,3773003,93729958.0,93648.0,10080,35072,3976369.0,14593219.0,53782734.0,7253064.0,8213556.0,4624581.0,15572602.0,11813461.0,321693,28775,11709.0,7709480
2019-08-12 00:00:00+00:00,1086276,2903000,62629500.0,63830.0,36464,334042,3321118.0,21615711.0,58517909.0,7816904.0,17160720.0,11315314.0,11988423.0,15353624.0,180756,30504,76138.0,8253299
2019-08-13 00:00:00+00:00,2086132,4332355,94792972.0,32437.0,150762,108342,4642874.0,14397726.0,72404973.0,12260613.0,14380814.0,7074260.0,26082725.0,17913240.0,224997,49502,21180.0,6177680
2019-08-14 00:00:00+00:00,1867908,6147957,135622053.0,96976.0,171329,155976,6406512.0,23649726.0,92067291.0,16426117.0,13653813.0,9129307.0,23569346.0,20290469.0,459161,49931,9595.0,6409082
2019-08-15 00:00:00+00:00,1173654,4038455,101929845.0,64269.0,34963,107839,5055419.0,14306088.0,59686955.0,12320668.0,11981828.0,8918944.0,15668558.0,24285172.0,193346,40559,35169.0,6170183
2019-08-16 00:00:00+00:00,1984712,2748371,85825286.0,36002.0,63367,115500,3980350.0,21450306.0,49339086.0,10252416.0,9575517.0,5846720.0,10862450.0,16518395.0,142369,42135,14535.0,6522962
2019-08-19 00:00:00+00:00,1389424,2033201,53640153.0,10565.0,45858,74122,3122723.0,13881866.0,38298798.0,6427436.0,4260525.0,3327984.0,7878240.0,14234068.0,173221,62359,17490.0,5782485
2019-08-20 00:00:00+00:00,1049762,1981083,51652752.0,27258.0,35428,47872,3267072.0,9521878.0,40587187.0,4709026.0,4695401.0,4739040.0,8337949.0,15526521.0,73443,77768,3255.0,5588140
2019-08-21 00:00:00+00:00,870219,2163005,49723430.0,25547.0,25926,68323,4670547.0,12037401.0,44922814.0,5687080.0,5399205.0,3202295.0,8403058.0,14400448.0,442968,20276,52922.0,2803851
2019-08-22 00:00:00+00:00,759680,2329657,51739292.0,47986.0,22037,51895,2952113.0,9353521.0,43902626.0,6486943.0,7692406.0,2607444.0,7594419.0,14917127.0,357179,18381,4924.0,4349240
2019-08-23 00:00:00+00:00,1230340,6296172,149318151.0,106125.0,30834,82860,7691828.0,24409141.0,86262189.0,9822737.0,26477615.0,9090627.0,20399029.0,21298197.0,223439,79252,7309.0,7401237
2019-08-26 00:00:00+00:00,1645646,3146630,72620598.0,40792.0,70546,64545,3453022.0,10806578.0,34240962.0,8915621.0,14041865.0,7453311.0,10358523.0,12850725.0,1483060,26650,6623.0,4485083
2019-08-27 00:00:00+00:00,1041646,3081241,68262998.0,57859.0,17487,146213,3348097.0,11833743.0,54243969.0,8251963.0,9943314.0,5594946.0,10033044.0,19225278.0,157969,46065,13667.0,3808660
2019-08-28 00:00:00+00:00,1192694,2740814,58891544.0,19721.0,34258,47161,3891185.0,15693512.0,51870354.0,5691503.0,11921308.0,3772486.0,7139488.0,15895769.0,95808,42627,10711.0,4601624
2019-08-29 00:00:00+00:00,914888,3742555,57998913.0,32693.0,20156,70736,2939487.0,12332306.0,49830058.0,4360327.0,10651035.0,4093442.0,8121072.0,17734003.0,230390,19832,14434.0,3592237
2019-08-30 00:00:00+00:00,1237981,2427937,62831109.0,30383.0,20182,53249,3413757.0,13022340.0,40558190.0,4784137.0,7500225.0,5071310.0,10075423.0,12082979.0,247546,37452,35018.0,5545003
2019-09-03 00:00:00+00:00,797600,3082536,69078772.0,45385.0,34239,152279,4322516.0,13964767.0,59997213.0,6437819.0,12787100.0,5807861.0,11837511.0,21364139.0,428253,33705,5375.0,8582022
2019-09-04 00:00:00+00:00,736576,1963128,46813644.0,12724.0,49297,51797,4172500.0,11190720.0,43945703.0,9318669.0,9265635.0,5942036.0,7729354.0,15816622.0,395277,21258,11379.0,7136351
2019-09-05 00:00:00+00:00,899100,3614691,83197295.0,32866.0,35064,128516,3671590.0,14538515.0,68639148.0,7897419.0,14266800.0,5824090.0,10043286.0,29332336.0,293527,160043,15872.0,10592800
2019-09-06 00:00:00+00:00,1805224,2470077,49510922.0,14742.0,10237,99080,3493456.0,12234331.0,35658801.0,13166442.0,6938705.0,3952251.0,9150075.0,12663215.0,356560,23274,15728.0,5278418
2019-09-09 00:00:00+00:00,1035107,2242562,51086154.0,38683.0,24394,35640,3234558.0,24757125.0,67797705.0,10675897.0,8080968.0,6851970.0,12609368.0,16821250.0,394439,22541,7241.0,8232604
2019-09-10 00:00:00+00:00,1722222,2653532,57698673.0,26767.0,7858,21950,3650572.0,25713612.0,77537608.0,8770748.0,9487356.0,4979542.0,9858474.0,19168034.0,145469,39420,24808.0,10505872
2019-09-11 00:00:00+00:00,904514,1878027,68008165.0,24299.0,26634,111989,3408853.0,22750174.0,53270901.0,8124290.0,14262366.0,5408047.0,9399126.0,22687593.0,319796,78256,46170.0,8804579
2019-09-12 00:00:00+00:00,989407,3267335,72546530.0,36779.0,56416,738819,3343189.0,19058900.0,72862858.0,9344700.0,18667744.0,10724170.0,12770757.0,23599550.0,339006,56961,7634.0,8412939
2019-09-13 00:00:00+00:00,1183260,2182272,62053458.0,21665.0,14800,98030,2014872.0,14061580.0,56236935.0,6350964.0,9357581.0,5473972.0,16533550.0,24996131.0,104044,30910,28853.0,12695147
2019-09-16 00:00:00+00:00,2717059,4071629,57934320.0,18682.0,10252,82303,3401308.0,30672280.0,36691053.0,6668085.0,8011584.0,4580762.0,7725682.0,11962868.0,205426,46950,326998.0,6522827
2019-09-17 00:00:00+00:00,869759,1760776,42770135.0,18070.0,15367,35402,2256638.0,26469173.0,41025071.0,3963154.0,6250776.0,4085362.0,7705897.0,17400992.0,147274,18122,10034.0,10469500
2019-09-18 00:00:00+00:00,970776,3054621,73875018.0,18997.0,16368,38386,2980523.0,11614959.0,57466112.0,5397831.0,8089653.0,4082305.0,8797290.0,21937523.0,217466,36797,8124.0,8471265
2019-09-19 00:00:00+00:00,885608,3267116,77933334.0,88514.0,7599,116731,2268844.0,14024548.0,43068548.0,5084327.0,5076787.0,3266275.0,8204560.0,15058525.0,403083,36363,13932.0,5704762
2019-09-20 00:00:00+00:00,915891,4079868,96939851.0,47781.0,11350,125265,3815158.0,20164043.0,83159294.0,9000151.0,10493363.0,5196979.0,15085788.0,18503820.0,1080112,28528,3667.0,8492434
2019-09-23 00:00:00+00:00,849701,1899355,47134009.0,29150.0,4971,73787,2237796.0,9330989.0,35965012.0,4329101.0,14480230.0,3070879.0,7889342.0,8814644.0,274125,60008,14388.0,5251349
2019-09-24 00:00:00+00:00,1153549,3740470,97160127.0,111483.0,17397,94068,5358257.0,20560911.0,61938101.0,10615767.0,11878529.0,9040451.0,17731003.0,26965585.0,793282,43510,10431.0,7225678
2019-09-25 00:00:00+00:00,5214301,3407211,73267803.0,62405.0,50174,48340,3256470.0,10124608.0,53574080.0,7957820.0,10002812.0,4592896.0,11963053.0,16234805.0,329139,25510,11050.0,8321162
2019-09-26 00:00:00+00:00,5019045,2405133,58594707.0,41874.0,33154,81439,3020459.0,14088215.0,53289533.0,10183791.0,9600984.0,4039301.0,9113911.0,13403244.0,362309,20389,3442.0,5250042
2019-09-27 00:00:00+00:00,2100767,3170972,84755721.0,57533.0,29076,141241,3557054.0,15631590.0,73386628.0,10017318.0,10226850.0,6186066.0,12782103.0,16614848.0,394506,51707,49023.0,9394851
2019-09-30 00:00:00+00:00,1200204,2130347,52438861.0,19002.0,20272,43210,2494186.0,19815625.0,30702989.0,8306829.0,6225132.0,3880267.0,11006788.0,10843659.0,340113,1136787,4214.0,6173100
2019-10-01 00:00:00+00:00,2813782,3565520,89425082.0,74657.0,51441,74569,3636806.0,16461025.0,55852602.0,13618966.0,15974797.0,7318560.0,11022487.0,23809563.0,385157,25211,7854.0,17022811
2019-10-02 00:00:00+00:00,4295578,7027299,124208927.0,76834.0,71240,90281,5504988.0,19279153.0,79247240.0,13505857.0,12499690.0,11688776.0,19759463.0,19870643.0,453236,66820,7380.0,6916270
2019-10-03 00:00:00+00:00,3134104,5680583,85718095.0,91876.0,53677,58740,7231781.0,21185621.0,81562490.0,12830390.0,16635180.0,8266288.0,17476207.0,34803196.0,991682,68144,5390.0,10366190
2019-10-04 00:00:00+00:00,868638,3223883,66737063.0,34533.0,36429,32307,3189146.0,11061389.0,41506662.0,9313580.0,9178987.0,6295120.0,11020568.0,18802181.0,360113,383828,10885.0,10803202
2019-10-07 00:00:00+00:00,1220928,2342592,60549809.0,36898.0,26023,32769,2760577.0,12300890.0,36933582.0,8249730.0,7305462.0,8630417.0,10619458.0,13643113.0,534511,66522,8669.0,7241031
2019-10-08 00:00:00+00:00,1266248,3934533,101367099.0,78936.0,18596,40152,2944896.0,20797952.0,60872208.0,10685421.0,11582341.0,7814912.0,14480806.0,21655963.0,293265,93422,11599.0,5090413
2019-10-09 00:00:00+00:00,1377868,2023291,64341784.0,23226.0,25202,48029,3048671.0,8928736.0,45660232.0,7354890.0,6271533.0,9097302.0,10278855.0,9007984.0,203647,37616,14519.0,4839756
2019-10-10 00:00:00+00:00,1059070,2099568,54459839.0,43244.0,10175,44207,3274240.0,9920100.0,53984744.0,8139048.0,9320877.0,6769377.0,9353146.0,15605120.0,212598,114321,14913.0,4734596
2019-10-11 00:00:00+00:00,996598,4184440,101099695.0,52520.0,145834,57746,5315850.0,24192351.0,79312103.0,10825812.0,16252274.0,10309247.0,15995820.0,16091546.0,220763,170531,19046.0,6804505
2019-10-14 00:00:00+00:00,659234,1210257,40467320.0,12119.0,8423,19716,1575535.0,12163671.0,38552312.0,5919186.0,4863349.0,4705055.0,5666318.0,10013143.0,173523,20681,9021.0,8358087
2019-10-15 00:00:00+00:00,778655,3173630,48123837.0,27331.0,36661,23069,2555470.0,11267036.0,66526151.0,12622404.0,8985760.0,4915316.0,8118955.0,15905664.0,881344,25913,41814.0,5582727
2019-10-16 00:00:00+00:00,1102534,2416376,50293197.0,26595.0,32274,21324,3072809.0,12001300.0,44756680.0,7854921.0,8797300.0,3845503.0,10125533.0,16228616.0,346159,57644,24762.0,5247404
2019-10-17 00:00:00+00:00,994435,1884418,46676445.0,35759.0,32909,27216,2306041.0,12289296.0,32154037.0,7537106.0,7978942.0,3111853.0,6866140.0,13230050.0,216199,52535,11984.0,6013801
2019-10-18 00:00:00+00:00,1121664,2232418,64293228.0,44396.0,45478,64611,2061372.0,10277813.0,40523653.0,6784346.0,9694456.0,3082078.0,8726315.0,14552882.0,308480,81023,20144.0,7524292
2019-10-21 00:00:00+00:00,736090,1383404,39388285.0,9580.0,21647,50223,2410230.0,10500173.0,44946957.0,4952132.0,8428064.0,2926293.0,6345470.0,11480058.0,251381,84367,17540.0,7276449
2019-10-22 00:00:00+00:00,703403,2535049,49028214.0,24686.0,10981,93234,2747944.0,21107941.0,50579687.0,8746301.0,11366743.0,4117236.0,9233062.0,15804957.0,255627,60391,18166.0,5973784
2019-10-23 00:00:00+00:00,847147,1694184,34857719.0,15108.0,33064,31130,1886912.0,12212930.0,30900020.0,5549073.0,7390190.0,3998872.0,8953625.0,12932570.0,183320,165377,12175.0,5087849
2019-10-24 00:00:00+00:00,703317,1845916,35688865.0,20905.0,87487,40436,2202943.0,13204705.0,33496136.0,6916991.0,8414560.0,4700525.0,7306274.0,11480470.0,179885,31113,18303.0,4463544
2019-10-25 00:00:00+00:00,802377,1825175,45145150.0,21527.0,16134,38867,2737293.0,11874852.0,28330187.0,5536598.0,7718450.0,4037536.0,8150221.0,16925105.0,382039,27355,20924.0,5311431
2019-10-28 00:00:00+00:00,1018515,1798554,40174540.0,27101.0,16119,41755,1811737.0,11140393.0,49360167.0,6903930.0,8128121.0,3203222.0,7208976.0,20541839.0,389114,228651,19343.0,5431196
2019-10-29 00:00:00+00:00,816538,2883780,44201626.0,42867.0,5713,27636,2306907.0,13466752.0,48392151.0,13594427.0,10429111.0,4145537.0,7759592.0,19772413.0,292722,40187,11764.0,6421622
2019-10-30 00:00:00+00:00,1443884,2144278,49542312.0,47826.0,18072,35078,2901656.0,15505667.0,51090929.0,10179744.0,9208212.0,6347197.0,12777545.0,19678290.0,498921,54436,17205.0,7247152
2019-10-31 00:00:00+00:00,2116916,3016703,68955393.0,53034.0,33585,103656,3126990.0,15032156.0,56794130.0,9675234.0,10693182.0,7136676.0,11230389.0,17245852.0,503013,48513,23860.0,6590912
2019-11-01 00:00:00+00:00,1471065,2989381,71071915.0,32525.0,23909,282106,3214789.0,13306729.0,42299786.0,14670639.0,19657946.0,4666291.0,9920592.0,15690736.0,259140,37333,52287.0,11384191
2019-11-04 00:00:00+00:00,935836,1544375,60270655.0,23386.0,18587,41326,4765942.0,21528512.0,37316897.0,9877775.0,15294167.0,3090327.0,10181197.0,24340788.0,927452,74602,21359.0,7240956
2019-11-05 00:00:00+00:00,1292612,1703165,42809998.0,29077.0,16374,193317,2154532.0,17550442.0,39515872.0,13236126.0,14923671.0,3740520.0,7896708.0,21763830.0,248729,87367,36718.0,14543354
2019-11-06 00:00:00+00:00,1000243,1605545,46402927.0,15316.0,16909,28650,3609777.0,17827075.0,40175883.0,13130204.0,12253162.0,3994317.0,8538592.0,17771819.0,548564,34985,19382.0,6810234
2019-11-07 00:00:00+00:00,1116489,3023193,53823043.0,30703.0,20056,86469,3833063.0,13241668.0,61707772.0,7822916.0,10296950.0,4193862.0,14040669.0,22844714.0,524105,43761,24830.0,8693647
2019-11-08 00:00:00+00:00,792420,1512022,49019213.0,13774.0,52578,45314,2074476.0,10389793.0,53808533.0,7756856.0,6323390.0,2880141.0,6286529.0,15971477.0,203385,206301,24281.0,6038547
2019-11-11 00:00:00+00:00,590533,1728782,35775777.0,10041.0,16388,63208,1862828.0,14480473.0,19702040.0,6086698.0,5801492.0,4121309.0,4244032.0,9273156.0,153367,162877,31375.0,3298677
2019-11-12 00:00:00+00:00,706156,1692355,46141997.0,10085.0,16372,55601,2194407.0,12541246.0,44640587.0,13801545.0,8293469.0,4960319.0,8274914.0,12668515.0,957332,220457,90034.0,6295088
2019-11-13 00:00:00+00:00,1020709,2597269,54261698.0,32039.0,18745,51769,2494817.0,10792845.0,43917681.0,6575132.0,9892093.0,5343466.0,7686117.0,17293100.0,241977,128291,6537.0,6769898
2019-11-14 00:00:00+00:00,10004349,1582412,51148052.0,20442.0,21957,32410,1979897.0,8116800.0,46155363.0,6498793.0,7355003.0,3581184.0,6091340.0,16836021.0,188220,20218,25203.0,5279268
2019-11-15 00:00:00+00:00,1738515,2363332,61990853.0,58603.0,20250,61760,2268382.0,9180263.0,30095005.0,11336773.0,6150737.0,3410864.0,7062323.0,9965767.0,228975,34755,5880.0,5708094
2019-11-18 00:00:00+00:00,6781551,1789875,49285964.0,37783.0,27329,39363,2805674.0,12753955.0,25440488.0,11251359.0,5119361.0,2916562.0,6521146.0,16490814.0,312080,44098,29693.0,5443551
2019-11-19 00:00:00+00:00,898670,1923850,67663099.0,24661.0,14491,44573,3164538.0,15378566.0,30770939.0,9883253.0,9191660.0,3631240.0,7043647.0,18052402.0,110613,44487,16345.0,4940500
2019-11-20 00:00:00+00:00,2239735,2461089,79200298.0,42369.0,19405,43251,4428263.0,17144958.0,46719498.0,12305624.0,14726652.0,5612689.0,12379508.0,19679533.0,200044,40023,11324.0,5369464
2019-11-21 00:00:00+00:00,906730,1382109,54403450.0,27414.0,28958,82584,2586182.0,14959379.0,37138022.0,8801928.0,6094774.0,3173638.0,9377672.0,14208069.0,283861,35615,231340.0,9731622
2019-11-22 00:00:00+00:00,807583,1419253,44803329.0,16934.0,23720,32221,2385164.0,11491972.0,35184973.0,6141823.0,5205115.0,2874686.0,5889966.0,11484665.0,152678,11330,99166.0,6332171
2019-11-25 00:00:00+00:00,861552,1810901,48606151.0,22083.0,21928,107912,3814210.0,12336046.0,50074604.0,11725689.0,9190033.0,3114349.0,7369728.0,20398736.0,361772,28299,150454.0,6355391
2019-11-26 00:00:00+00:00,1082783,1273538,,,81423,26915,,,,,,,,,372952,13375,,8339288
