date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR,F,DIS,MCD,KO,PEP,JPM,AAPL,PFE,JNJ,ED
2011-08-18 00:00:00+00:00,22.1846997114,90.995895579,96.9368239035,69.9638276742,32.6946229275,56.1554527078,30.6366857053,52.2417106496,8.6521608888,27.149754749,24.9457002455,27.3567632872,20.0907723704,24.2747219859,9.7154566152,16.0966969149,30.8139539836,39.6390568103,7.1247412653,28.8360058894,67.0947395794,26.2541501145,49.4587597157,28.1530272508,45.4950151152,13.1698034532,49.2630186747,39.4624114756
2011-08-19 00:00:00+00:00,21.8089049906,89.5565863743,95.3538018032,68.7483865854,32.410902361,55.3628682402,30.1933183289,51.3166477397,8.4774403539,27.0799386005,24.5620499628,26.9193242678,19.6033012904,24.1257516147,9.3831690111,15.8289943375,30.3164012745,38.8473020229,6.8570486744,28.2158767305,68.3643748804,25.9984278731,48.6591411563,27.4810027299,44.2496659786,13.1400579909,49.2474192388,39.4551533532
2011-08-22 00:00:00+00:00,21.8003642014,89.8802548822,95.4299900326,68.6217781386,32.7446912628,54.7473505153,30.2819918042,50.9028038063,8.372608033,27.0624845634,24.6548005806,26.9193242678,19.7077593789,24.0661634662,9.4148154496,15.9671634097,30.3936077293,38.9206126514,6.8707764996,28.3664795263,68.7797493924,26.0642957232,48.5415501917,26.7289752898,44.3006233784,13.1474943565,49.3644150083,39.6003158012
2011-08-23 00:00:00+00:00,22.5861167995,92.4281069828,98.5706381567,70.8332056752,33.9797101993,56.9733324244,31.4524816777,53.1992319073,8.6437743032,27.9439134383,25.523283638,27.869912906,20.4302611583,24.4981775427,9.865777198,16.4680262965,31.2771927127,39.8809818843,7.0766938772,28.4462104181,70.1669435176,26.7578454384,49.7644962236,27.8250152823,46.4333769896,13.5639308293,50.6747676266,40.1954818378
2011-08-24 00:00:00+00:00,22.8807740238,93.7393793993,99.9589570039,71.6772619869,33.6292318525,56.2060432058,32.0111245719,53.5157007975,8.8758031735,28.2668131251,26.037627973,28.2652904812,20.6130628133,25.0270223604,10.0160977808,16.6580087709,31.7404314419,40.3281767179,7.1727886534,28.8005699375,70.6371788143,26.9980693621,49.9369629717,28.6650459334,46.7540357493,13.6754763131,51.1115518327,41.2987164422
2011-08-25 00:00:00+00:00,22.4750865411,92.3368158652,98.4351924155,70.8585273645,33.0284118293,55.8519097202,31.37267555,52.3869617557,8.8478478879,27.7868271041,25.548579261,27.9540357944,20.317098229,24.6173538397,9.8262191499,16.3125860903,31.0884658231,39.4777734277,7.0561021394,28.3576205383,69.5242886122,26.3355162822,49.4038839322,28.5770427223,46.4482913505,13.3557125929,50.347179472,40.7761316296
2011-08-26 00:00:00+00:00,22.8807740238,93.5318995866,99.8658380569,71.7447864918,33.6125424074,56.273497203,32.028859267,53.4020965805,8.9247249233,28.1359078466,26.0797873447,28.5428960127,20.7175209019,24.5801112469,10.0873022674,16.5716531007,31.4744980974,40.0642584554,7.1384690905,28.7031210697,70.4804337154,26.5408689912,49.5136354991,28.9690570262,47.6737546726,13.5416217325,50.581171011,40.3479024081
2011-08-29 00:00:00+00:00,23.5725779416,95.556902559,102.7355946985,73.5088641832,34.6055643901,58.0947551287,32.9599307573,54.9600972709,9.2951324573,28.8515233688,26.9061110304,29.4051556182,21.2398113448,25.0679892125,10.4987059677,17.1243293896,32.2551411409,41.3398633907,7.5022564576,29.3764041565,71.1544376406,27.0174422592,50.2975752632,30.1130987701,48.4679443914,14.0398582268,51.8244543059,40.8850034656
2011-08-30 00:00:00+00:00,23.6579858327,95.7311856017,103.0064861809,73.6354726299,34.5972196676,58.3434917435,33.1106756653,55.2846807481,9.2322330647,28.947520573,27.1337716376,29.6533181388,21.3268597519,25.0791619904,10.4591479196,17.0034314514,32.3495045858,41.5011467733,7.4610729821,29.7484816518,71.6246729373,27.0678117916,50.5797935783,29.649081839,48.4704301182,14.0398582268,51.7536343714,40.8777453432
2011-08-31 00:00:00+00:00,23.798908853,96.2291371523,103.4636155574,73.8633678341,35.3065210838,59.6461970653,33.3146246584,55.6985246814,9.3510430285,29.1482419999,27.3192728732,29.7290287383,21.2746307077,25.2430293987,10.4591479196,17.2624984619,32.6240164253,41.9483416069,7.6326707967,30.1737130751,71.3327459822,27.2964119771,50.912967978,30.0490964348,47.8291125988,14.1142218827,51.7772410163,40.7979059968
2011-09-01 00:00:00+00:00,23.4487364995,95.3328243612,102.3800496279,73.0361926486,35.1062477428,58.9126348453,32.9067266721,55.2765661611,9.1413783866,28.9562475915,26.872383533,29.3252388743,21.0396000083,25.0791619904,10.221799631,16.9516180493,31.8347948867,41.2445595737,7.4473451569,29.5713018922,71.0644887801,27.2964119771,50.691710318,29.0410596534,47.3568245031,14.0621673236,51.4074035804,40.6091948145
